"original_miRNA_id","feature_family","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","primary_logFC","primary_FDR","primary_t","unadjusted_logFC","unadjusted_FDR","unadjusted_t","no_zone_logFC","no_zone_FDR","no_zone_t","reduced_zone_logFC","reduced_zone_FDR","reduced_zone_t","transition_zone_logFC","transition_zone_FDR","transition_zone_t","intestinal_zone_logFC","intestinal_zone_FDR","intestinal_zone_t","direction_retention_fraction","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","EXCLUDE_BOTH_SOURCE_WARNING_FILES","EXCLUDE_GSM4676440_LOW_CORRELATION","EXCLUDE_GSM4676447","EXCLUDE_GSM4676456_HIGH_PCA","EXCLUDE_GSM4676457","EXCLUDE_GSM4676460_HIGH_PCA","EXCLUDE_GSM4676462_HIGH_PCA_LOW_CORRELATION","EXCLUDE_GSM4676467_LOW_CORRELATION","EXCLUDE_GSM4676468_HIGH_PCA_LOW_CORRELATION","source_warning_direction_stable","all_warning_direction_stable","within_zone_direction_reproduced","core_model_direction_stable","sample_sensitive","zone_dependent","model_dependent","stable_without_fdr","adjusted_stable","low_precision_stable","only_unadjusted","stability_class"
"hsa-miR-148a-5p:hsa-mir-148a","MATURE","hsa-miR-148a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.326295577765496,0.951185018782856,0.749407069918504,0.917338033921933,0.116162799665334,2.50558656765607,0.970136597855957,0.100433737375975,2.67123814691306,0.458985505602615,0.911766233957545,1.02026293688107,3.8188434383459,0.186129625733362,2.76007121162037,-1.03328862282166,0.512395688344061,-1.73694211799335,0.947368421052632,0.631848202558762,0.0380161606256917,0,-0.423413075275382,0.318844437191965,-0.0543600251872196,0.251412423006061,-0.0162613555893256,0.328719376038201,0.467108503541349,0.29572099305949,0.382530731309021,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-323a-3p:hsa-mir-323a","MATURE","hsa-miR-323a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.395287917115998,0.913328740245061,1.25607136639421,0.454221417576755,0.296584389613125,1.79263368920076,0.433230278077901,0.306553199541028,1.80908539557537,0.390838169779023,0.911766233957545,1.08001161287147,3.09548663103281,0.122745382528003,3.28992967176646,-0.425563264012711,0.781150440674858,-0.74068234858375,1,0.384763842155414,0.031585523784106,0,-0.0230700590034752,0.395830294831097,0.137049503261158,0.360608669029457,0.245436992504384,0.386357688372445,0.459852913688903,0.371450270847614,0.429640294126737,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-199a-5p:hsa-mir-199a-1","MATURE","hsa-miR-199a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.23995784771587,0.954302845955942,0.590489882143141,0.0710940924403219,0.913498986734583,0.220879895684674,0.103441578084086,0.891138059282879,0.312831886358918,0.197607686960219,0.925207991180013,0.450192553074972,3.17098294266311,0.13883566053978,3.11969494932682,-0.348722653550432,0.85479205580315,-0.510298127098636,0.947368421052632,0.506410872420111,0.04116584090312,0,-0.312238353553605,0.233985396438491,-0.128583875098103,0.190153137477887,0.031738627878384,0.214115240109915,0.295509818932584,0.194516401341336,0.265605243133475,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-199b-5p:hsa-mir-199b","MATURE","hsa-miR-199b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.318107631215576,0.954302845955942,0.588718672150532,-0.108398260743672,0.905515006255542,-0.255372205397471,-0.246141217721087,0.818020683857009,-0.559719798368612,0.248225426359566,0.925207991180013,0.423392822381072,3.73374328250594,0.0825898384835722,4.14259702082504,-0.966571667508853,0.687688782763884,-0.962818309504636,0.947368421052632,0.661170932429859,0.0606201745278861,0,-0.282930161900701,0.322687169423381,-0.136731199850384,0.189947932915435,0.182787767342673,0.293863149081064,0.495239903277272,0.238221123242652,0.370895013772379,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-330-3p:hsa-mir-330","MATURE","hsa-miR-330-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.0306560720446608,0.99698024720718,0.145487605231068,0.158312649607545,0.62053537895056,0.969392371105891,0.13847494250487,0.720603122102779,0.821848759042296,0.0529905053199971,0.973829442988577,0.214767330479642,1.49527338959397,0.350531358104614,1.88136480592975,-0.274740056645516,0.840258050999082,-0.60468495643452,0.81578947368421,0.115387176916774,0.0144818115671129,0,-0.0604682414321209,0.0262658540621145,-0.0195983669241041,0.0165017964262653,-0.0145503258838689,0.0340319184386869,0.0516671289309884,0.0546969677172123,0.0385766302311214,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-4485-5p:hsa-mir-4485","MATURE","hsa-miR-4485-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.712817268353296,0.827381577615971,1.65024352064299,1.23682107929058,0.0359824921194198,3.27616909417075,1.2230345222703,0.0278872536625672,3.46333358169684,0.443825148492323,0.911766233957545,1.2458771271048,1.49903299770141,0.518809840269284,1.36374826174594,-0.611306999747294,0.654977857151536,-1.06622569495229,1,0.495319283082822,0.0230094356113674,0,0.431636343055916,0.729077798518597,0.712455470666834,0.709174553258815,0.452011806676306,0.706372165810291,0.71806267686515,0.694053343483526,0.718313297458173,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-338-3p:hsa-mir-338","MATURE","hsa-miR-338-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.196803478077426,0.954302845955942,0.491622788685941,0.192647168951706,0.780778145562351,0.612521478443404,0.203280701233184,0.796924027558316,0.6230980270381,0.439553906168399,0.911766233957545,1.11452632027879,2.14899684235248,0.366124228927073,1.79264913124345,-0.0773562466981062,0.958706551800141,-0.124109357424544,0.973684210526316,0.173043154162765,0.0425025136607821,0,-0.054886444103313,0.186396332221083,0.0237603239146612,0.140895673983765,0.105677820788633,0.197985905375571,0.261743534459408,0.216080364347753,0.233523065617942,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-3173-5p:hsa-mir-3173","MATURE","hsa-miR-3173-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.107383793233154,0.954302845955942,-0.488762634479322,0.0502382386819507,0.900839099765484,0.276322515711138,0.00625504430587429,0.980762059372689,0.0358677279692865,-0.204413004230923,0.911766233957545,-0.772208943880829,0.046246235795832,0.994363415242096,0.0507084370558732,-0.431215815477674,0.728518377567412,-0.86573996102186,0.973684210526316,0.0625159779790896,0.0138369631736816,0,-0.08327123920234,-0.104763817622539,-0.058356569090499,-0.0721800698172194,-0.123715587439947,-0.103761891277537,-0.120346324618706,-0.0789975424607684,-0.104638758193473,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-1306-5p:hsa-mir-1306","MATURE","hsa-miR-1306-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.23445778878758,0.951185018782856,0.807085529112766,0.218872987756005,0.606326096984918,1.00829031332368,0.221478524406854,0.636655122975854,0.984437502994722,0.192452443706123,0.914421305592855,0.614358530084492,-1.14596888127854,0.558011697632262,-1.25997126645478,0.660048206063228,0.654977857151536,1.07685125155215,0.973684210526316,0.251497822302975,0.0211622801420153,0,0.308209883943488,0.239156462091223,0.25778869224026,0.293070328518802,0.281920660987938,0.232448875728509,0.229898598315375,0.264203284718534,0.226082197286247,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-15b-3p:hsa-mir-15b","MATURE","hsa-miR-15b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.226326619793282,0.948810508224733,-0.868327199971781,-0.208506827960297,0.596387722842623,-1.04597092809541,-0.169616291622927,0.721991975525303,-0.814156458276596,-0.37078900521607,0.911766233957545,-1.20975023415612,-2.31397720680098,0.261356723149429,-2.26211907731274,-0.168841813319723,0.898883908131558,-0.34786622288527,1,0.15749727049912,0.0155568312597491,0,-0.00435306421601472,-0.233328603879014,-0.0688293492941616,-0.15033047422996,-0.160690745901358,-0.230971393712096,-0.219483700376382,-0.17761570502824,-0.2230814175073,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-654-3p:hsa-mir-654","MATURE","hsa-miR-654-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.340208405495977,0.901138084350497,1.38177241903262,0.244589949321545,0.470326843877674,1.31873911176287,0.221095108488486,0.56770175081944,1.14190455685992,0.346423802884968,0.911766233957545,1.20897678461207,2.55567928915132,0.153328314176985,3.056814200685,-0.0603603745136296,0.958706551800141,-0.1346433106754,1,0.330082671349227,0.019963316556338,0,-0.0561906360681681,0.330986999138149,0.0999056835292025,0.295199563753751,0.1761034047745,0.332814243286285,0.387529611703206,0.320960931893098,0.351320540649228,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-1180-3p:hsa-mir-1180","MATURE","hsa-miR-1180-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.306987608009538,0.913328740245061,1.212259570208,-0.163281944794187,0.687148213631447,-0.824474419996931,-0.151732448458651,0.752500876175196,-0.722712971035424,0.205073956696098,0.911766233957545,0.69412408995614,1.58122597991136,0.351185610915866,1.87311585367102,-0.147453969519615,0.921999888119657,-0.289633504377209,1,0.252971793123269,0.025418651767317,0,0.140767782673023,0.304178601256547,0.172857791562782,0.271741433303717,0.281460620639916,0.293865504653361,0.366621471576035,0.286574885617737,0.320326633402293,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-654-5p:hsa-mir-654","MATURE","hsa-miR-654-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.44790886951543,0.827381577615971,1.69241336850544,0.564213559887558,0.0859417245384059,2.7726346195351,0.561954377698316,0.108367566353207,2.61582065921294,0.452839147560461,0.88101747776759,1.47423477775653,0.996166926752076,0.608683195282769,1.13998191804967,0.635624313670271,0.654977857151536,1.1243684956586,1,0.100594426926751,0.017630937197414,0,0.324504013092488,0.445086870403828,0.413608213996112,0.467552788742438,0.347314442588678,0.45558863890994,0.450723984700627,0.463526824683249,0.449005475156732,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-642a-5p:hsa-mir-642a","MATURE","hsa-miR-642a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.422665537582244,0.954302845955942,-0.653106312343022,0.909757760684006,0.394984391404379,1.52590090792702,0.921379447253224,0.39722282395522,1.57855686142271,-0.597599774245949,0.911766233957545,-0.817151406185766,0.629605468031906,0.934093792543407,0.235539068948184,-0.227672383362365,0.944782584880749,-0.202641392490865,1,0.217943028144624,0.0457747601590813,0,-0.363112145317572,-0.426102500135121,-0.236712992100245,-0.54550070941617,-0.536701541436546,-0.37706444535145,-0.441204926106403,-0.360633520928359,-0.437274591730551,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-382-3p:hsa-mir-382","MATURE","hsa-miR-382-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.00646006992477037,0.998612650735802,0.0182708303066869,0.537723707483921,0.332646300334255,1.68495794001952,0.535934491577929,0.351573363261707,1.68813287731002,-0.0129975161696833,0.9953111720375,-0.0359742747240004,1.98677320545591,0.286142328259899,2.16004344738331,-0.507459323777211,0.76684953272787,-0.79100677692405,0.81578947368421,0.124180455589012,0.0177530315980374,0,-0.100744931984524,0.0103579473225417,0.0215402775441165,-0.00809691474459403,-0.114737188509024,0.0241277037180339,0.0633985765949703,0.0207544489236287,0.0242984993275816,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-627-5p:hsa-mir-627","MATURE","hsa-miR-627-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.147208884243706,0.954302845955942,-0.563991143900648,-0.170646523490475,0.702694100463332,-0.785845868018739,-0.0882444177355667,0.858701909970255,-0.412896182648354,-0.315270484767049,0.911766233957545,-0.998253690546703,-1.78318015593373,0.460773279968572,-1.48105358761089,0.649007967029703,0.633532339463455,1.19851081809826,0.921052631578947,0.271442283749862,0.0221601740760844,0,0.060909507312842,-0.150261874097685,0.0211892389924228,-0.0780918486138689,-0.0795709971356003,-0.138187436294504,-0.183442018984033,-0.0996718413187848,-0.156565391632311,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-195-3p:hsa-mir-195","MATURE","hsa-miR-195-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.457434371716088,0.907086138049205,1.33971833909892,0.529152391062097,0.237327397934284,2.02333250367403,0.467486729065621,0.321331603861087,1.77662069175826,0.424658831301218,0.911766233957545,1.14254569715323,3.16493794832008,0.10268648666823,3.48040612881179,-0.673715250971009,0.654977857151536,-1.13255815329137,1,0.487800030123485,0.0304210517891142,0,0.0638035016362708,0.433144175660087,0.162706077705357,0.363153686836579,0.368582675735765,0.444556107274818,0.490327064342682,0.426275114579011,0.486602231900676,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-5010-3p:hsa-mir-5010","MATURE","hsa-miR-5010-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.488598268116013,0.827381577615971,-1.60668135224146,-0.424817693928444,0.324383163733536,-1.70546180066221,-0.417851527748637,0.349443227242859,-1.70119464486678,-0.613229451409519,0.754560602379312,-1.77805322508928,-1.38669694052342,0.560566431133504,-1.25352572655474,-0.369941888668046,0.840258050999082,-0.580036691626322,1,0.175869978064198,0.02505507417466,0,-0.24400006558523,-0.494739848037607,-0.424813242914077,-0.43116448513347,-0.312728290051816,-0.496141393802176,-0.521078862718715,-0.460389725681104,-0.499411170122705,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-542-3p:hsa-mir-542","MATURE","hsa-miR-542-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.20467486677852,0.954302845955942,0.619144929691309,0.153477463434262,0.78038400149616,0.626861850008222,0.116591928024979,0.847884598527618,0.462385513555481,0.3836700334451,0.911766233957545,1.13184851426921,-0.224373180107485,0.937935434557849,-0.212775200332925,0.920609477755215,0.557520000144519,1.49963526196855,0.973684210526316,0.305476225468457,0.0238081458142664,0,0.291284628748746,0.184092452541484,0.306240523840242,0.25272335455982,0.167941641948652,0.219917793196443,0.194995511748813,0.264361742156328,0.216644390146851,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-505-5p:hsa-mir-505","MATURE","hsa-miR-505-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.164813069395367,0.954302845955942,-0.528766439983585,0.17391965642618,0.752595609006169,0.682302028609216,0.202735548016582,0.743682513978121,0.757762060473287,-0.310685676273311,0.911766233957545,-0.956708611879817,-1.89686525089205,0.408310039528923,-1.66271673588495,-0.147722514950974,0.929028887278037,-0.270861534984485,0.947368421052632,0.199935791346016,0.0308640920876609,0,0.076870929521706,-0.166091562699756,-0.00237709329850197,-0.0940590609883146,-0.06421352816415,-0.167316151041926,-0.222308179243228,-0.120566987518799,-0.184809617532088,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-556-5p:hsa-mir-556","MATURE","hsa-miR-556-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",1.07755564233091,0.827381577615971,1.92243397880862,1.88763841375414,0.0100371464574978,3.89639869627423,1.9562939535623,0.00698539950140059,4.10714110405482,1.14633851872014,0.792566845508619,1.63586102762626,3.18703599696953,0.472983813476353,1.45657028843779,-0.805358395523074,0.683157689955521,-0.971928594702492,1,0.505545419261811,0.041338560631094,0,0.748309615688981,1.11595433208352,0.996260634447772,1.11172979002091,0.824182414460486,1.10353523315477,1.16949827949335,1.09194970051774,1.11028907303863,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-424-3p:hsa-mir-424","MATURE","hsa-miR-424-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.011467590714577,0.99775400192234,-0.0348299155410296,-0.160162020429812,0.78038400149616,-0.625418091248378,-0.175874783456212,0.772471905395681,-0.675632632508573,0.185552047354568,0.914421305592855,0.552108702752897,-0.672390304236468,0.755542067016837,-0.686426437036691,0.638939579097165,0.660428845813763,1.03114222623154,0.789473684210526,0.230550574566561,0.0144372070122366,0,0.00669002224489311,-0.0011878175101296,-0.00181329950808654,0.0212148471458968,-0.00955540870487027,-0.0108808152907185,-0.0106616345799016,0.0274642890894194,-0.0112340841090674,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-125b-1-3p:hsa-mir-125b-1","MATURE","hsa-miR-125b-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.0647399309900003,0.996391896925509,0.227853995909297,-0.2158804175678,0.62053537895056,-0.968903646612796,-0.24935110166955,0.601924395206168,-1.07025805513733,0.127704278487422,0.945592892553587,0.385171098430408,1.12527150274479,0.563398921715444,1.24553303285225,1.42790522649723,0.335712592205983,2.62601128370904,0.736842105263158,0.120013886489702,0.0169179731435958,0,0.0438327054757702,0.0688312753031686,-0.00391546836016486,0.0661259615727201,0.106996722810697,0.0615318702177693,0.100882868092269,0.0773184519574252,0.0762610688159088,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-10b-3p:hsa-mir-10b","MATURE","hsa-miR-10b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.0099791213251204,0.99775400192234,0.040003132724972,-0.536592086012911,0.113767100545294,-2.54302222937721,-0.508164126430793,0.148824804562336,-2.36852326012527,0.158529740070523,0.916856192566911,0.528854105376723,0.388982079754341,0.846561766754345,0.44871930927231,0.32926170060203,0.840258050999082,0.564788158544696,0.81578947368421,0.123034442022564,0.0186907243908684,0,0.0266796735692341,0.00910580111207767,-0.0315156357476318,0.000137309740926063,0.0659703806008405,0.0139460468340676,0.0196385104489839,0.0279626557894274,0.0117404150024774,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-1226-3p:hsa-mir-1226","MATURE","hsa-miR-1226-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.228296157601564,0.951185018782856,0.831884958181522,0.0987749094824094,0.824766778689653,0.479595115971918,0.0911547716957904,0.858701909970255,0.430226700468673,0.367501109292087,0.911766233957545,1.07267652984665,2.09603272383447,0.408310039528923,1.65157290092382,0.227595889943997,0.865596164891098,0.465911649164153,1,0.155508010699136,0.0141243728631068,0,0.189025251428236,0.22198066640453,0.210874368436374,0.257264561169398,0.204238038038331,0.225208110431693,0.239658273736527,0.253714705111407,0.226033639452826,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-3154:hsa-mir-3154","MATURE","hsa-miR-3154","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.328732313944145,0.948810508224733,-0.931530502504537,0.280278250570821,0.658390987783849,0.885338953289019,0.345375781218521,0.615921209055735,1.04839044081611,-0.0796855707962595,0.973829442988577,-0.236894334594444,-0.264258145413475,0.937935434557849,-0.225370226026729,-0.439494252355851,0.781372770579578,-0.734932580198821,1,0.259321829880983,0.0285517203564575,0,-0.188800294850407,-0.367147732757821,-0.204539641934158,-0.351829399701079,-0.302376144077926,-0.316851261430383,-0.333904880920423,-0.246376091009186,-0.338376573203676,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"ZONE_DEPENDENT"
"hsa-miR-504-5p:hsa-mir-504","MATURE","hsa-miR-504-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.537216479173719,0.913328740245061,1.13489424061954,0.43625228134345,0.502017157339007,1.23785824417957,0.438237663056255,0.548412622616962,1.19699525262894,0.51297154592563,0.911766233957545,1.00989965736446,-0.888639771217443,0.780533138467128,-0.617211295538093,2.83000011111039,0.293877244913642,3.22296703430491,1,0.477976957437892,0.0356057794875437,0,0.850775057687772,0.505412392716703,0.770757538036052,0.587308757508067,0.633047083828184,0.545883805784318,0.455822703061208,0.555019107002663,0.512904881901411,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-146b-3p:hsa-mir-146b","MATURE","hsa-miR-146b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",-0.625439826049839,0.827381577615971,-1.6380960800824,-0.579275514512141,0.269054608956443,-1.9302736326901,-0.533973339879528,0.334575158261234,-1.72601154188419,-0.29509220106812,0.911766233957545,-0.710499580330335,2.4187834402156,0.373824542504552,1.77658173623732,-0.905913727152918,0.55916431384805,-1.44837540819574,1,0.384030653883464,0.0311309594464363,0,-0.846077892147802,-0.627397935694824,-0.675844722559809,-0.685080706260005,-0.820337570431992,-0.616124673474698,-0.627426337470329,-0.586599583494937,-0.63103823482304,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"DIRECTIONALLY_STABLE_LOW_PRECISION"
"hsa-miR-324-3p:hsa-mir-324","MATURE","hsa-miR-324-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.0235538650140129,0.99698024720718,0.0788341906384655,-0.232915353705086,0.606326096984918,-1.01424126583941,-0.217908515521023,0.672607513820692,-0.901785179151626,-0.229730045838966,0.911766233957545,-0.790349413596667,0.966851681690898,0.623375578554911,1.0656940141531,-0.381598844019259,0.781150440674858,-0.737110941086917,0.631578947368421,0.230631753531756,0.0281551771575554,0,-0.0878803771036944,0.0198571814343023,-0.120521491453731,-0.0308296104909764,0.0790498362596522,0.00817622459617876,0.0853696214061887,-0.003572571725,0.0354338922591004,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-381-3p:hsa-mir-381","MATURE","hsa-miR-381-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.240928957000023,0.954302845955942,0.616770013744311,0.552904574834411,0.3026779442244,1.76641531935975,0.439463627453983,0.475234518456959,1.40796585339619,0.155042094246706,0.955383954876116,0.353180303707878,4.09768797064115,0.0825898384835722,4.05021486194835,-1.40259961065964,0.422135875489066,-2.32025280009067,1,0.461998714470395,0.0319466465088489,0,0.0239877436608748,0.233396266456641,0.231707796456669,0.130035401381294,0.0716878516350413,0.232992915139144,0.298259081340585,0.236372637049,0.277013230215684,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
"hsa-miR-6511a-3p:hsa-mir-6511a-1","MATURE","hsa-miR-6511a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1",0.0622710519507324,0.995435238426363,0.232471614674266,0.026576911918943,0.953343319805525,0.127335372532531,0.00772103744888661,0.980762059372689,0.0355291377383594,0.0285659702282736,0.979531999868821,0.0888126886862127,-2.06170176992948,0.30865540753813,-2.07410892539296,1.3403376087596,0.335712592205983,2.55638636215651,0.68421052631579,0.337660165206506,0.0331538381646366,0,0.29623934957501,0.062388799612294,0.15498691087717,0.135314385977047,0.206921652786133,0.0619972674435448,0.016137459386249,0.0954092798791329,0.0476060981142969,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"SAMPLE_SENSITIVE"
