module_id,module_name,source_library,source_term,source_gene_symbol
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,AQP1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ASPN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ATP13A5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,BGN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,C1QTNF1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,C1QTNF5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,C1R
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,C1S
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CCN2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CD248
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CDH11
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CDH5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CLEC14A
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COG7
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL14A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL15A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL16A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL1A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL1A2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL3A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL4A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL4A2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL5A2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL6A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL6A2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COL6A3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COLEC11
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COX4I2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,COX7A1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CRYAB
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CSPG4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CXCL12
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,CYGB
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DAAM2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DCN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DDR2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DES
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DLK1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,DPT
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ECM1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ECM2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,EDNRA
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,EFEMP2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ELN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,EMID1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FABP4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FAP
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FBLN2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FBN1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FIBIN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FMOD
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FNDC1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FOXC1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FRZB
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,FSTL1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,GLI1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,GNB4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,GPIHBP1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HEYL
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HIGD1B
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HSD11B1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HSPB2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HSPB2-C11ORF52
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HSPB6
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HSPB7
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HTRA1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,HTRA3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ICAM1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,IFITM1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,IGFBP5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,INPP4B
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ISLR
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,KCNJ8
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,KDR
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LAMA2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LAMA4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LDB2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LHFPL6
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LMOD1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,LUM
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MCAM
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MEDAG
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MFAP4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MFGE8
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MMP2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MRGPRF
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MSX1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MXRA5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MXRA8
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,MYO1B
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,NDUFA4L2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,NOTCH3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,NR1H3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,NT5E
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,OLFML3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,P2RY14
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PAMR1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PCDH18
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PDE5A
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PDGFRA
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PDGFRB
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PDZD2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PECAM1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PLPP3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PLSCR4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PODN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,POSTN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PRRX1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,PTH1R
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,RAMP2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,RARRES2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,RASL12
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,REM1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,RGS5
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ROBO4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SERPING1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SGCD
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SLC38A11
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SLIT3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SOD3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SPARC
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SPARCL1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,STEAP4
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SVEP1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,SYNPO2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TAGLN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TBX18
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TEK
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,THBS2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,THY1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TIMP3
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TNS1
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,TNS2
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,VEGFA
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,VIM
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,VTN
PERICYTE,pericyte,PanglaoDB_Augmented_2021,Pericytes,ZIC1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ABCA8
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ABI3BP
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ACTA2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADAM33
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADAMTS1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADAMTS2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADAMTS5
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADAMTSL1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADGRA2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ADGRL4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ANGPTL2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,AQP1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ASPN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,BGN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,C1QTNF5
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,C1R
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,C1S
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CACNA2D1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CALD1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CCDC80
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CDH11
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CNN1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL12A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL14A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL15A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL16A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL1A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL1A2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL3A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL4A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL4A2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL5A1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL5A2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,COL6A3
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CRYAB
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,CXCL12
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,DAAM2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,DCN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,DDR2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,DLC1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,DPT
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ECM2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,EDNRA
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ELN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FAP
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FAT4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FBN1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FIBIN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FLNC
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FMOD
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FNDC1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,FSTL1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,GJA1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,HAND2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,HMCN1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,HSPB6
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,IGFBP5
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ISLR
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ITGA11
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,ITGA8
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,KCNJ8
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,LAMA2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,LAMA4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,LMOD1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,LUM
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MEDAG
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MFAP4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MMP2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MRGPRF
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MSRB3
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MXRA5
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MYH11
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MYLK
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,MYOCD
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,NID2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,OLFML3
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PAMR1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PCDH18
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PDGFRA
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PDGFRB
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PODN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,POSTN
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PRKG1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,PRRX1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,RBMS3
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,RHOJ
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,RUNX1T1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SEMA3D
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SFRP4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SGCD
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SLIT2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SLIT3
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SPARC
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SSC5D
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SULF1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SVEP1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,SYNPO2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,TBX18
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,TEK
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,THBS2
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,THY1
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,VSTM4
VASCULAR_SMOOTH_MUSCLE,vascular smooth muscle,PanglaoDB_Augmented_2021,Vascular Smooth Muscle Cells,WT1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),AGT
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),AQP1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),BMI1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),CD74
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),CDK4
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),CDK6
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),CDKN1A
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),DDR2
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),DHX9
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),E2F1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),EREG
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),FBLN1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),FN1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),GAS6
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),HTN3
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),IGF1
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),LIG4
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),MIF
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),MYC
FIBROBLAST_ACTIVATION,fibroblast activation,GO_Biological_Process_2026,Positive Regulation of Fibroblast Proliferation (GO:0048146),PDGFA
